"","Source","Target","Type","Id","Weight","place"
"29732","私人","《正报》","Directed",52327,1,"香港"
"29733","私小","《展望》","Directed",52328,1,"南京"
"29734","私有财产","《新路周刊》","Directed",52329,1,"北平"
"29735","私生子","《观察》","Directed",52330,1,"上海"
"29736","私立中学","《展望》","Directed",52331,1,"南京"
"29737","私访记","《群众》","Directed",52332,1,"香港"
"29738","秋季","《中建:北平版》","Directed",52333,1,"上海"
"29739","秋季","《中建:华北航空版》","Directed",52334,1,"上海"
"29740","秋季","《光明报》","Directed",52335,1,"香港"
"29741","秋季","《展望》","Directed",52336,2,"南京"
"29742","秋季","《时与文》","Directed",52338,2,"上海"
"29743","秋季","《正报》","Directed",52340,1,"香港"
"29744","秋战","《展望》","Directed",52342,1,"南京"
"29745","秋收","《群众》","Directed",52343,1,"香港"
"29746","秋景","《展望》","Directed",52344,1,"南京"
"29747","秋暮","《展望》","Directed",52345,1,"南京"
"29748","秋水","《展望》","Directed",52346,1,"南京"
"29749","秋讯","《中建:北平版》","Directed",52347,1,"上海"
"29750","秋讯","《中建:华北航空版》","Directed",52348,1,"上海"
"29751","秋雨","《展望》","Directed",52349,1,"南京"
"29752","秋雨","《正报》","Directed",52350,1,"香港"
"29753","秋雨","《群众》","Directed",52351,1,"香港"
"29754","秋风","《展望》","Directed",52352,2,"南京"
"29755","秋风","《新路周刊》","Directed",52354,1,"北平"
"29756","秋风","《观察》","Directed",52355,1,"上海"
"29757","秋风扫落叶","《光明报》","Directed",52356,1,"香港"
"29758","秋高马肥","《新路周刊》","Directed",52357,1,"北平"
"29759","种田人","《中建》","Directed",52358,1,"上海"
"29760","种种","《展望》","Directed",52360,3,"南京"
"29761","种种","《时代杂志》","Directed",52361,1,"上海"
"29762","种种","《观察》","Directed",52363,1,"上海"
"29763","科举","《观察》","Directed",52364,1,"上海"
"29764","科学","《中建:北平版》","Directed",52365,1,"上海"
"29765","科学家","《展望》","Directed",52372,1,"南京"
"29766","科学界","《中建:北平版》","Directed",52373,1,"上海"
"29767","科学研究","《中建》","Directed",52374,1,"上海"
"29768","科学研究","《再生》","Directed",52375,1,"上海"
"29769","秘密","《中央周刊》","Directed",52376,1,"南京"
"29770","秘密","《时与文》","Directed",52377,1,"上海"
"29771","秘密会议","《新路周刊》","Directed",52379,1,"北平"
"29772","租界","《中建:北平版》","Directed",52380,1,"上海"
"29773","租界","《中建:华北航空版》","Directed",52381,1,"上海"
"29774","租界","《时与文》","Directed",52382,2,"上海"
"29775","秣陵","《展望》","Directed",52384,1,"南京"
"29776","秣陵","《群众》","Directed",52385,1,"香港"
"29777","秦景龙","《正报》","Directed",52386,1,"香港"
"29778","秩序","《展望》","Directed",52388,1,"南京"
"29779","积极","《时代杂志》","Directed",52389,3,"上海"
"29780","积极","《群众》","Directed",52390,1,"香港"
"29781","积石山","《中央周刊》","Directed",52391,1,"南京"
"29782","积蓄","《群众》","Directed",52392,1,"香港"
"29783","积铁","《观察》","Directed",52393,1,"上海"
"29784","移动","《中建:北平版》","Directed",52394,1,"上海"
"29785","移国","《再生》","Directed",52395,1,"上海"
"29786","程孟明案","《观察》","Directed",52396,3,"上海"
"29787","程序","《再生》","Directed",52399,1,"上海"
"29788","程序","《新路周刊》","Directed",52400,1,"北平"
"29789","程度","《新路周刊》","Directed",52402,2,"北平"
"29790","程度","《正报》","Directed",52404,1,"香港"
"29791","程潜","《展望》","Directed",52405,1,"南京"
"29792","稍停","《中央周刊》","Directed",52406,1,"南京"
"29793","稚气","《中央周刊》","Directed",52407,1,"南京"
"29794","稳定","《中央周刊》","Directed",52408,1,"南京"
"29795","稳定","《再生》","Directed",52409,1,"上海"
"29796","稳定","《展望》","Directed",52410,1,"南京"
"29797","稳定","《新路周刊》","Directed",52411,1,"北平"
"29798","稳定性","《时代杂志》","Directed",52412,1,"上海"
"29799","稳定物价","《观察》","Directed",52413,2,"上海"
"29800","穆仁智","《正报》","Directed",52415,1,"香港"
"29801","穆尔卡","《时代杂志》","Directed",52416,2,"上海"
"29802","究竟","《新路周刊》","Directed",52418,2,"北平"
"29803","究竟","《观察》","Directed",52420,1,"上海"
"29804","穷人","《群众》","Directed",52421,1,"香港"
"29805","穷则变","《国讯》","Directed",52422,1,"上海"
"29806","穷通","《中央周刊》","Directed",52423,1,"南京"
"29807","空军","《时与文》","Directed",52424,1,"上海"
"29808","空前","《正报》","Directed",52425,1,"香港"
"29809","空城计","《正报》","Directed",52426,1,"香港"
"29810","空想","《中建》","Directed",52427,1,"上海"
"29811","空箱","《群众》","Directed",52428,1,"香港"
"29812","空间","《时与文》","Directed",52429,1,"上海"
"29813","空隙","《群众》","Directed",52430,1,"香港"
"29814","突击","《群众》","Directed",52431,1,"香港"
"29815","突变","《展望》","Directed",52432,1,"南京"
"29816","突破","《时与文》","Directed",52433,1,"上海"
"29817","窒息","《中央周刊》","Directed",52435,1,"南京"
"29818","窒息","《展望》","Directed",52436,1,"南京"
"29819","窒息","《新路周刊》","Directed",52437,1,"北平"
"29820","窗外","《中建》","Directed",52438,1,"上海"
"29821","立刻","《群众》","Directed",52439,1,"香港"
"29822","立即","《正报》","Directed",52440,1,"香港"
"29823","立场","《展望》","Directed",52442,1,"南京"
"29824","立委","《再生》","Directed",52444,1,"上海"
"29825","立委","《展望》","Directed",52445,1,"南京"
"29826","立委","《群众》","Directed",52446,1,"香港"
"29827","立宪","《时与文》","Directed",52448,1,"上海"
"29828","立德","《新路周刊》","Directed",52449,1,"北平"
"29829","立法","《展望》","Directed",52451,1,"南京"
"29830","立法","《新路周刊》","Directed",52452,1,"北平"
"29831","立法委员","《中央周刊》","Directed",52454,1,"南京"
"29832","立法委员","《再生》","Directed",52455,1,"上海"
"29833","立法委员","《新路周刊》","Directed",52456,2,"北平"
"29834","立法院","《主流》","Directed",52458,1,"南京"
"29835","立法院","《展望》","Directed",52461,1,"南京"
"29836","立法院","《时与文》","Directed",52462,1,"上海"
"29837","站立起来","《群众》","Directed",52464,1,"香港"
"29838","竞技场","《国讯》","Directed",52465,1,"上海"
"29839","竞赛","《再生》","Directed",52466,2,"上海"
"29840","竞选","《中央周刊》","Directed",52468,2,"南京"
"29841","竞选","《新路周刊》","Directed",52474,1,"北平"
"29842","竞选","《时与文》","Directed",52475,1,"上海"
"29843","竞选","《群众》","Directed",52476,3,"香港"
"29844","竞选活动","《中建》","Directed",52481,1,"上海"
"29845","竟为","《展望》","Directed",52482,1,"南京"
"29846","竟成","《观察》","Directed",52483,1,"上海"
"29847","竟殴","《国讯》","Directed",52484,1,"上海"
"29848","竟见","《中央周刊》","Directed",52485,1,"南京"
"29849","竟选","《展望》","Directed",52486,1,"南京"
"29850","竟选会","《展望》","Directed",52487,1,"南京"
"29851","章伯钧","《中央周刊》","Directed",52488,1,"南京"
"29852","童奴","《新路周刊》","Directed",52489,1,"北平"
"29853","童工","《正报》","Directed",52490,1,"香港"
"29854","童话","《国讯》","Directed",52491,1,"上海"
"29855","童贞","《展望》","Directed",52492,1,"南京"
"29856","端午节","《正报》","Directed",52493,1,"香港"
"29857","端午节","《观察》","Directed",52494,1,"上海"
"29858","笑剧","《时与文》","Directed",52495,1,"上海"
"29859","笑口开","《正报》","Directed",52496,1,"香港"
"29860","笑骂","《群众》","Directed",52497,1,"香港"
"29861","笔会","《中建》","Directed",52498,2,"上海"
"29862","笔祸","《再生》","Directed",52500,1,"上海"
"29863","笔者","《新路周刊》","Directed",52501,1,"北平"
"29864","笔记","《中建:北平版》","Directed",52502,1,"上海"
"29865","笔谈","《光明报》","Directed",52505,2,"香港"
"29866","笔谈","《展望》","Directed",52507,5,"南京"
"29867","符咒","《新路周刊》","Directed",52512,1,"北平"
"29868","符拉第","《时代杂志》","Directed",52513,1,"上海"
"29869","第一","《中建:北平版》","Directed",52516,1,"上海"
"29870","第一","《正报》","Directed",52517,2,"香港"
"29871","第一号","《群众》","Directed",52519,3,"香港"
"29872","第一场","《主流》","Directed",52520,1,"南京"
"29873","第一季","《时代杂志》","Directed",52521,1,"上海"
"29874","第一届","《观察》","Directed",52522,1,"上海"
"29875","第一条","《再生》","Directed",52523,1,"上海"
"29876","第一次","《中建:北平版》","Directed",52524,1,"上海"
"29877","第一次","《展望》","Directed",52525,1,"南京"
"29878","第一次","《正报》","Directed",52527,1,"香港"
"29879","第一章","《群众》","Directed",52528,1,"香港"
"29880","第一课","《群众》","Directed",52529,1,"香港"
"29881","第一部","《正报》","Directed",52530,1,"香港"
"29882","第三","《展望》","Directed",52532,1,"南京"
"29883","第三党","《主流》","Directed",52534,1,"南京"
"29884","第三党","《群众》","Directed",52537,1,"香港"
"29885","第三卷","《观察》","Directed",52538,1,"上海"
"29886","第三届","《群众》","Directed",52539,1,"香港"
"29887","第三年","《展望》","Directed",52540,1,"南京"
"29888","第三年","《时代杂志》","Directed",52541,1,"上海"
"29889","第三年","《群众》","Directed",52542,2,"香港"
"29890","第三年","《观察》","Directed",52543,1,"上海"
"29891","第三方面","《光明报》","Directed",52547,1,"香港"
"29892","第三方面","《时与文》","Directed",52548,1,"上海"
"29893","第三方面","《时代杂志》","Directed",52549,4,"上海"
"29894","第三方面","《群众》","Directed",52552,1,"香港"
"29895","第三条","《正报》","Directed",52553,2,"香港"
"29896","第三次","《中央周刊》","Directed",52555,2,"南京"
"29897","第三次","《再生》","Directed",52557,2,"上海"
"29898","第三次","《展望》","Directed",52558,1,"南京"
"29899","第三次","《新路周刊》","Directed",52559,1,"北平"
"29900","第三次","《观察》","Directed",52561,1,"上海"
"29901","第二个","《展望》","Directed",52566,1,"南京"
"29902","第二个","《观察》","Directed",52567,2,"上海"
"29903","第二十七次","《时代杂志》","Directed",52569,1,"上海"
"29904","第二卷","《中央周刊》","Directed",52570,1,"南京"
"29905","第二天","《观察》","Directed",52571,1,"上海"
"29906","第二期","《群众》","Directed",52572,1,"香港"
"29907","第二次","《观察》","Directed",52573,1,"上海"
"29908","第二阶段","《主流》","Directed",52575,1,"南京"
"29909","第五纵队","《时代杂志》","Directed",52576,2,"上海"
"29910","第六届","《时代杂志》","Directed",52578,1,"上海"
"29911","第六次","《群众》","Directed",52579,1,"香港"
"29912","第十一","《展望》","Directed",52580,1,"南京"
"29913","第十四届","《时代杂志》","Directed",52581,1,"上海"
"29914","第四卷","《观察》","Directed",52582,2,"上海"
"29915","笼罩","《时与文》","Directed",52584,1,"上海"
"29916","等待","《中央周刊》","Directed",52585,1,"南京"
"29917","等待","《群众》","Directed",52586,1,"香港"
"29918","答友瑟","《展望》","Directed",52587,1,"南京"
"29919","答复","《中央周刊》","Directed",52588,1,"南京"
"29920","答复","《新路周刊》","Directed",52589,1,"北平"
"29921","答覆","《新路周刊》","Directed",52590,2,"北平"
"29922","答问","《中央周刊》","Directed",52596,2,"南京"
"29923","策略","《国讯》","Directed",52598,1,"上海"
"29924","筹办","《中央周刊》","Directed",52599,1,"南京"
"29925","筹委会","《群众》","Directed",52600,2,"香港"
"29926","签名运动","《展望》","Directed",52601,1,"南京"
"29927","签订","《展望》","Directed",52602,1,"南京"
"29928","签订","《时代杂志》","Directed",52603,1,"上海"
"29929","简明","《时代杂志》","Directed",52604,1,"上海"
"29930","简明","《群众》","Directed",52605,3,"香港"
"29931","简述","《再生》","Directed",52606,1,"上海"
"29932","算是","《中央周刊》","Directed",52607,1,"南京"
"29933","算是","《国讯》","Directed",52608,1,"上海"
"29934","算是","《正报》","Directed",52609,1,"香港"
"29935","算算看","《观察》","Directed",52610,1,"上海"
"29936","管制","《展望》","Directed",52611,1,"南京"
"29937","管制经济","《时与文》","Directed",52614,1,"上海"
"29938","管理","《中建》","Directed",52615,1,"上海"
"29939","管窥","《中建》","Directed",52616,1,"上海"
"29940","箭在弦上","《观察》","Directed",52617,1,"上海"
"29941","篇文章","《新路周刊》","Directed",52618,1,"北平"
