"title","author","journal","year","vol","page","place","title_raw","author_raw"
"投降后的日本:日本“民主”的没落","彼德洛夫","《时代杂志》",1946,"第6卷 第33期","15-16","上海","投降后的日本:日本“民主”的没落","彼德洛夫"
"高尔基研究:编者的话:“高尔基研究”自从一九四二年六月发刊以来……","施维卓夫","《时代杂志》",1946,"第6卷 第12期","34","上海","高尔基研究:编者的话:“高尔基研究”自从一九四二年六月发刊以来……","施维卓夫"
"国际一周:三、美国空前的大罢工","文琴","《时代杂志》",1946,"第6卷 第4期","7-8","上海","国际一周:三、美国空前的大罢工","文琴"
"反纳粹工作在德境美占领区","波里亚柯夫","《时代杂志》",1947,"第7卷 第7期","19-21","上海","反纳粹工作在德境美占领区","波里亚柯夫 尚天"
"反纳粹工作在德境美占领区","尚天","《时代杂志》",1947,"第7卷 第7期","19-21","上海","反纳粹工作在德境美占领区","波里亚柯夫 尚天"
"苏联观察家眼中的今日的日本:关于日本占领政策的几个问题","毕扬柯夫","《时代杂志》",1947,"第7卷 第2期","11-12","上海","苏联观察家眼中的今日的日本:关于日本占领政策的几个问题","毕扬柯夫 何歌"
"苏联观察家眼中的今日的日本:关于日本占领政策的几个问题","何歌","《时代杂志》",1947,"第7卷 第2期","11-12","上海","苏联观察家眼中的今日的日本:关于日本占领政策的几个问题","毕扬柯夫 何歌"
"旅行杂记:在韩国北部","高里柯夫","《时代杂志》",1947,"第7卷 第15期","21-22","上海","旅行杂记:在韩国北部","高里柯夫 何歌"
"旅行杂记:在韩国北部","何歌","《时代杂志》",1947,"第7卷 第15期","21-22","上海","旅行杂记:在韩国北部","高里柯夫 何歌"
"拉丁美洲人民的反帝斗争","李亚陀夫","《时代杂志》",1947,"第7卷 第8期","25-26","上海","拉丁美洲人民的反帝斗争","李亚陀夫 何歌"
"拉丁美洲人民的反帝斗争","何歌","《时代杂志》",1947,"第7卷 第8期","25-26","上海","拉丁美洲人民的反帝斗争","李亚陀夫 何歌"
"苏联的消费合作社","西陀洛夫","《时代杂志》",1947,"第7卷 第33期","27-28","上海","苏联的消费合作社","西陀洛夫 草婴"
"苏联的消费合作社","草婴","《时代杂志》",1947,"第7卷 第33期","27-28","上海","苏联的消费合作社","西陀洛夫 草婴"
"论日本赔偿问题:关于美国的单方面行动","马尔柯夫","《时代杂志》",1947,"第7卷 第15期","7-8","上海","论日本赔偿问题:关于美国的单方面行动","马尔柯夫 祖立"
"论日本赔偿问题:关于美国的单方面行动","祖立","《时代杂志》",1947,"第7卷 第15期","7-8","上海","论日本赔偿问题:关于美国的单方面行动","马尔柯夫 祖立"
"人的新世界:TERRA INCOGNITA(附照片)","勃朗特曼","《时代杂志》",1947,"第7卷 第13期","28-30","上海","人的新世界:TERRA INCOGNITA(附照片)","勃朗特曼 德真"
"人的新世界:TERRA INCOGNITA(附照片)","德真","《时代杂志》",1947,"第7卷 第13期","28-30","上海","人的新世界:TERRA INCOGNITA(附照片)","勃朗特曼 德真"
"国际一周:荷兰重掀侵略之火","莫宁","《时代杂志》",1947,"第7卷 第29期","3-6","上海","国际一周:荷兰重掀侵略之火","莫宁"
"“光荣归于牺牲的英雄们!”:[画图]","鲍高洛其茨基","《时代杂志》",1947,"第7卷 第8期","封1","上海","“光荣归于牺牲的英雄们!”:[画图]","鲍高洛其茨基"
"进步运动在美国(下)","符龙斯基","《时代杂志》",1947,"第7卷 第34期","11-14，19","上海","进步运动在美国(下)","符龙斯基 符之良"
"进步运动在美国(下)","符之良","《时代杂志》",1947,"第7卷 第34期","11-14，19","上海","进步运动在美国(下)","符龙斯基 符之良"
"美国扩张主义的史的发展(上)","李昂季叶夫","《时代杂志》",1947,"第7卷 第39期","19-21","上海","美国扩张主义的史的发展(上)","李昂季叶夫 黄岩"
"美国扩张主义的史的发展(上)","黄岩","《时代杂志》",1947,"第7卷 第39期","19-21","上海","美国扩张主义的史的发展(上)","李昂季叶夫 黄岩"
"在北朝鲜:工业建设问题:北朝鲜工业局长访问记","吉多维奇","《时代杂志》",1947,"第7卷 第36期","24-25","上海","在北朝鲜:工业建设问题:北朝鲜工业局长访问记","吉多维奇 布尔索夫 何歌"
"在北朝鲜:工业建设问题:北朝鲜工业局长访问记","布尔索夫","《时代杂志》",1947,"第7卷 第36期","24-25","上海","在北朝鲜:工业建设问题:北朝鲜工业局长访问记","吉多维奇 布尔索夫 何歌"
"在北朝鲜:工业建设问题:北朝鲜工业局长访问记","何歌","《时代杂志》",1947,"第7卷 第36期","24-25","上海","在北朝鲜:工业建设问题:北朝鲜工业局长访问记","吉多维奇 布尔索夫 何歌"
"论德国经济统一问题","马里宁","《时代杂志》",1947,"第7卷 第12期","12-13","上海","论德国经济统一问题","马里宁"
"苏联工业建设三十年","叶文科","《时代杂志》",1947,"第7卷 第43/44期","23-25","上海","苏联工业建设三十年","叶文科 尚天"
"苏联工业建设三十年","尚天","《时代杂志》",1947,"第7卷 第43/44期","23-25","上海","苏联工业建设三十年","叶文科 尚天"
"国际一周:夹击中的工党内阁","莫宁","《时代杂志》",1947,"第7卷 第32期","4-6","上海","国际一周:夹击中的工党内阁","莫宁"
"电影剧本:史大林格勒之战:第一部中的几个插曲(附图)","维尔达","《时代杂志》",1947,"第7卷 第24期","27-30","上海","电影剧本:史大林格勒之战:第一部中的几个插曲(附图)","维尔达 梁香"
"电影剧本:史大林格勒之战:第一部中的几个插曲(附图)","梁香","《时代杂志》",1947,"第7卷 第24期","27-30","上海","电影剧本:史大林格勒之战:第一部中的几个插曲(附图)","维尔达 梁香"
"苏联植茶业的发展","查德","《时代杂志》",1947,"第7卷 第21期","27，5","上海","苏联植茶业的发展","查德"
"关于希腊国境事件的调查工作:五月十二日在联合国安全理事会上的演辞","葛罗米柯","《时代杂志》",1947,"第7卷 第20期","5，29","上海","关于希腊国境事件的调查工作:五月十二日在联合国安全理事会上的演辞","葛罗米柯"
"大英帝国防御计划的内幕","迦拉克季昂诺夫","《时代杂志》",1947,"第7卷 第3/4期","27-28，15","上海","大英帝国防御计划的内幕","迦拉克季昂诺夫 何歌"
"大英帝国防御计划的内幕","何歌","《时代杂志》",1947,"第7卷 第3/4期","27-28，15","上海","大英帝国防御计划的内幕","迦拉克季昂诺夫 何歌"
"外高加索三个加盟共和国(中):“苏联各民族概况”之六","（美）Lamont，C.","《时代杂志》",1947,"第7卷 第3/4期","45-46","上海","外高加索三个加盟共和国(中):“苏联各民族概况”之六","(美)Lamont，C. 古琴"
"外高加索三个加盟共和国(中):“苏联各民族概况”之六","古琴","《时代杂志》",1947,"第7卷 第3/4期","45-46","上海","外高加索三个加盟共和国(中):“苏联各民族概况”之六","(美)Lamont，C. 古琴"
"泛美主义在巴拿马","罗凉","《时代杂志》",1947,"第7卷 第8期","26","上海","泛美主义在巴拿马","罗凉"
"为什么繁荣在资本主义国家要变成萧条?","Burns，E.","《时代杂志》",1947,"第7卷 第1期","15-17","上海","为什么繁荣在资本主义国家要变成萧条?","Burns，E. 夏汉"
"为什么繁荣在资本主义国家要变成萧条?","夏汉","《时代杂志》",1947,"第7卷 第1期","15-17","上海","为什么繁荣在资本主义国家要变成萧条?","Burns，E. 夏汉"
"社会主义国家的选举制度与资本主义国家的选举制度:为苏联各加盟共和国与各自治共和国最高苏维埃选举而作","高尔塞宁","《时代杂志》",1947,"第7卷 第6期","4-7","上海","社会主义国家的选举制度与资本主义国家的选举制度:为苏联各加盟共和国与各自治共和国最高苏维埃选举而作","高尔塞宁 尚天"
"社会主义国家的选举制度与资本主义国家的选举制度:为苏联各加盟共和国与各自治共和国最高苏维埃选举而作","尚天","《时代杂志》",1947,"第7卷 第6期","4-7","上海","社会主义国家的选举制度与资本主义国家的选举制度:为苏联各加盟共和国与各自治共和国最高苏维埃选举而作","高尔塞宁 尚天"
"国际一周:更宽阔，更壮大，更英勇!","鲁斯金","《时代杂志》",1947,"第7卷 第47期","4-6，10","上海","国际一周:更宽阔，更壮大，更英勇!","鲁斯金"
"列宁与史大林:[画图]","张沛","《时代杂志》",1947,"第7卷 第3/4期","11-15","上海","列宁与史大林:[画图]","张沛"
"战后英国的对外政策(上)","列明","《时代杂志》",1947,"第7卷 第35期","9-10","上海","战后英国的对外政策(上)","列明 祖立"
"战后英国的对外政策(上)","祖立","《时代杂志》",1947,"第7卷 第35期","9-10","上海","战后英国的对外政策(上)","列明 祖立"
"民主东南欧的工人和农民:民主东南欧的工人运动","史密列夫","《时代杂志》",1947,"第7卷 第25期","14，19","上海","民主东南欧的工人和农民:民主东南欧的工人运动","史密列夫 草婴"
"民主东南欧的工人和农民:民主东南欧的工人运动","草婴","《时代杂志》",1947,"第7卷 第25期","14，19","上海","民主东南欧的工人和农民:民主东南欧的工人运动","史密列夫 草婴"
"英美资本怎样侵入德国工业?","伊查柯夫","《时代杂志》",1947,"第7卷 第12期","16-17","上海","英美资本怎样侵入德国工业?","伊查柯夫 祖立"
"英美资本怎样侵入德国工业?","祖立","《时代杂志》",1947,"第7卷 第12期","16-17","上海","英美资本怎样侵入德国工业?","伊查柯夫 祖立"
"中国战局发展的瞻望:译自十二月十三日“密勒氏评论报”","李德立","《时代杂志》",1947,"第7卷 第50期","17-19","上海","中国战局发展的瞻望:译自十二月十三日“密勒氏评论报”","李德立 查克"
"中国战局发展的瞻望:译自十二月十三日“密勒氏评论报”","查克","《时代杂志》",1947,"第7卷 第50期","17-19","上海","中国战局发展的瞻望:译自十二月十三日“密勒氏评论报”","李德立 查克"
"国际之献:关于波兰的选举:美国的通牒及苏联的覆文","莫洛托夫","《时代杂志》",1947,"第7卷 第5期","27-28","上海","国际之献:关于波兰的选举:美国的通牒及苏联的覆文","莫洛托夫"
"印刷尼西亚的独立斗争","莫端廖夫","《时代杂志》",1947,"第7卷 第29期","21-23","上海","印刷尼西亚的独立斗争","莫端廖夫 草婴"
"印刷尼西亚的独立斗争","草婴","《时代杂志》",1947,"第7卷 第29期","21-23","上海","印刷尼西亚的独立斗争","莫端廖夫 草婴"
"国际一周:开始讨价还价","牛宜偶","《时代杂志》",1947,"第7卷 第13期","3-5","上海","国际一周:开始讨价还价","牛宜偶"
"国际一周:联合国到那里去?","苏宾","《时代杂志》",1947,"第7卷 第37期","4-8","上海","国际一周:联合国到那里去?","苏宾"
"莫斯科八百年光荣战斗历史:伊凡三世时代用砖石筑的克里姆林宫:[画图]","华斯聂卓夫","《时代杂志》",1947,"第7卷 第35期","1页","上海","莫斯科八百年光荣战斗历史:伊凡三世时代用砖石筑的克里姆林宫:[画图]","华斯聂卓夫"
"世界地理志:今日的缅甸(附图)","歇尔比诺夫斯基","《时代杂志》",1947,"第7卷 第14期","20-22，27","上海","世界地理志:今日的缅甸(附图)","歇尔比诺夫斯基 潘朗"
"世界地理志:今日的缅甸(附图)","潘朗","《时代杂志》",1947,"第7卷 第14期","20-22，27","上海","世界地理志:今日的缅甸(附图)","歇尔比诺夫斯基 潘朗"
"普希金胸像作者陀莫迦茨基:普希金雕刻像:[雕像]","陀莫迦茨基","《时代杂志》",1947,"第7卷 第42期","1页","上海","普希金胸像作者陀莫迦茨基:普希金雕刻像:[雕像]","陀莫迦茨基"
"战后英国的对外政策(中)","列明","《时代杂志》",1947,"第7卷 第36期","9-10","上海","战后英国的对外政策(中)","列明 祖立"
"战后英国的对外政策(中)","祖立","《时代杂志》",1947,"第7卷 第36期","9-10","上海","战后英国的对外政策(中)","列明 祖立"
"妇女和儿童在殖民地国家","鲍达列娃","《时代杂志》",1947,"第7卷 第9期","10-12","上海","妇女和儿童在殖民地国家","鲍达列娃 榆青"
"妇女和儿童在殖民地国家","榆青","《时代杂志》",1947,"第7卷 第9期","10-12","上海","妇女和儿童在殖民地国家","鲍达列娃 榆青"
"国际一周:胜利两年","牛宜偶","《时代杂志》",1947,"第7卷 第18期","3-5，10","上海","国际一周:胜利两年","牛宜偶"
"黑人在美国","伏龙斯基","《时代杂志》",1947,"第7卷 第1期","32-34","上海","黑人在美国","伏龙斯基 祖立"
"黑人在美国","祖立","《时代杂志》",1947,"第7卷 第1期","32-34","上海","黑人在美国","伏龙斯基 祖立"
"国际一周:外长会议新阶段","牛宜偶","《时代杂志》",1947,"第7卷 第12期","4-6，9","上海","国际一周:外长会议新阶段","牛宜偶"
"德境英军占领区的严重局势","莫宁","《时代杂志》",1947,"第7卷 第7期","19-23","上海","德境英军占领区的严重局势","莫宁 尚天"
"德境英军占领区的严重局势","尚天","《时代杂志》",1947,"第7卷 第7期","19-23","上海","德境英军占领区的严重局势","莫宁 尚天"
