"title","author","journal","year","vol","page","place","author_raw","title_raw"
"灾难重重的一年:胜利后的广东","孟琛","《正报》",1946,"新 第3期","13-14","香港","孟琛","灾难重重的一年:胜利后的广东"
"祝苏联建国廿九周年","江洋","《正报》",1946,"第13期","13","香港","江洋","祝苏联建国廿九周年"
"出此下策","俞同","《正报》",1946,"新 第4期","6","香港","俞同","出此下策"
"前锋建国两报被罚","张睦","《正报》",1946,"第11期","6","香港","张睦?","前锋建国两报被罚"
"屠村惨祸","林日","《正报》",1946,"第11期","16","香港","林日","屠村惨祸"
"论美军驻华一周年","曾彦修","《正报》",1946,"新 第9期","25","香港","曾彦修","论美军驻华一周年"
"“美军退出中国”运动","潘懿","《正报》",1946,"新 第9期","26-27","香港","潘懿","“美军退出中国”运动"
"神枪手魏来国","曲中奕","《正报》",1946,"第12期","11","香港","曲中奕","神枪手魏来国"
"胡老师做的结论","黄安思","《正报》",1946,"第16期","15-16","香港","黄安思","胡老师做的结论"
"我再度失学了","伟方","《正报》",1946,"第18期","19","香港","伟方","我再度失学了"
"地雷阵","石碣","《正报》",1946,"新 第8期","14","香港","石碣","地雷阵"
"珠江三角洲人民子弟兵的抗战史:十·向八路军新四军看齐:珠江纵队成立","公曼","《正报》",1946,"第12期","17-19","香港","公曼","珠江三角洲人民子弟兵的抗战史:十·向八路军新四军看齐:珠江纵队成立"
"上海血案","方敏","《正报》",1946,"第17期","14-15","香港","方敏","上海血案"
"一段艰辛的路","刘振","《正报》",1946,"第17期","18-19","香港","刘振","一段艰辛的路"
"要求真正的停战令","北桥","《正报》",1946,"第12期","3-4","香港","北桥","要求真正的停战令"
"又一个辛辣的讽刺","崔明","《正报》",1946,"第19期","15","香港","崔明","又一个辛辣的讽刺"
"被俘蒋军的觉醒","夏之兢","《正报》",1946,"第14期","5-6","香港","夏之兢","被俘蒋军的觉醒"
"祝朱总司令寿:并简方林二先生","张殊明","《正报》",1946,"第17期","12-13","香港","张殊明","祝朱总司令寿:并简方林二先生"
"中国内战的军事形势","（英）Lindsay，M.","《正报》",1946,"新 第10期","14-16","香港","(英)Lindsay，M. 陈眉__","中国内战的军事形势"
"中国内战的军事形势","陈眉__","《正报》",1946,"新 第10期","14-16","香港","(英)Lindsay，M. 陈眉__","中国内战的军事形势"
"中国人爱祖国:祝港星美军撤离中国运动","俞同","《正报》",1946,"第11期","5-6","香港","俞同","中国人爱祖国:祝港星美军撤离中国运动"
"人民的艺术:秧歌剧","李瑛","《正报》",1946,"第15期","14-16","香港","李瑛","人民的艺术:秧歌剧"
"珠江三角洲人民子弟兵的抗战史","公曼","《正报》",1946,"新 第8期","19","香港","公曼","珠江三角洲人民子弟兵的抗战史"
"时评:一年的“政绩”","方敏","《正报》",1946,"新 第10期","13","香港","方敏","时评:一年的“政绩”"
"李少石(曼农)周年祭","娄照","《正报》",1946,"新 第10期","8-9","香港","娄照","李少石(曼农)周年祭"
"时评:令人愤概的消息","张睦","《正报》",1946,"第16期","10","香港","张睦","时评:令人愤概的消息"
"论城市工作的群众观点","饶燄","《正报》",1946,"第16期","14-15","香港","饶燄","论城市工作的群众观点"
"哈尔滨","刘白羽","《正报》",1946,"新 第7期","14-15，17","香港","刘白羽","哈尔滨"
"太原学校的形形色色","李晋铭","《正报》",1946,"新 第9期","29","香港","李晉铭","太原学校的形形色色"
"琼崖内战打到何时?","林枋","《正报》",1946,"新 第8期","6-7","香港","林枋","琼崖内战打到何时?"
"反对加强琼崖内战","张睦","《正报》",1946,"新 第2期","7","香港","张睦","反对加强琼崖内战"
"延安的愤激:写在要求“美军退出中国运动周”的第一天","林间","《正报》",1946,"新 第10期","17","香港","林间","延安的愤激:写在要求“美军退出中国运动周”的第一天"
"新音乐地方化","李瑛","《正报》",1946,"新 第5期","16-17","香港","李瑛","新音乐地方化"
"解放区连打大胜仗(十月二十九日至十一月四日)","崔嵬","《正报》",1946,"第13期","15","香港","崔嵬","解放区连打大胜仗(十月二十九日至十一月四日)"
"为谁打的内战?","俞同","《正报》",1946,"新 第8期","10","香港","俞同","为谁打的内战?"
"雈苻遍地兵匪难分，征粮抽丁祸不单行(惠阳通讯)","林东","《正报》",1946,"第15期","8-9","香港","林东","雈苻遍地兵匪难分，征粮抽丁祸不单行(惠阳通讯)"
"一个复员青年军:庆幸自己退出了内战","兼平","《正报》",1946,"第11期","19","香港","兼平","一个复员青年军:庆幸自己退出了内战"
"谈个性及其他:读“一往无前”","黄安思","《正报》",1946,"新 第8期","17-18","香港","黄安思","谈个性及其他:读“一往无前”"
"美军快走!让我们过和平生活","谭煜南","《正报》",1946,"第11期","9","香港","谭煜南","美军快走!让我们过和平生活"
"坚忍韧性地战斗下去","黄安思","《正报》",1946,"第13期","17-19","香港","黄安思","坚忍韧性地战斗下去"
"“接着而来的，应该是更有效的行动”","吕纳","《正报》",1946,"第11期","9","香港","吕纳","“接着而来的，应该是更有效的行动”"
"新山东是怎样创造出来的","祁文英","《正报》",1946,"新 第1期","23-24","香港","祁文英","新山东是怎样创造出来的"
"珠江三角洲人民子弟兵抗战史","公曼","《正报》",1946,"新 第9期","33-34","香港","公曼","珠江三角洲人民子弟兵抗战史"
"时评:由暹侨监赈团揭发舞弊想起","张睦","《正报》",1946,"第20期","7","香港","张睦","时评:由暹侨监赈团揭发舞弊想起"
"我是树胶业里一个工人","罗纲","《正报》",1946,"第19期","18","香港","罗綱","我是树胶业里一个工人"
"驳广州行营发言人","俞同","《正报》",1946,"新 第2期","6-7","香港","俞同","驳广州行营发言人"
"时评:广州的黑名单","张睦","《正报》",1946,"新 第7期","5","香港","张睦","时评:广州的黑名单"
"“挨打”真相(一)","文安","《正报》",1946,"新 第4期","9","香港","文安","“挨打”真相(一)"
"珠江三角洲人民子弟兵的抗战史","公曼","《正报》",1946,"新 第6期","17-18","香港","公曼","珠江三角洲人民子弟兵的抗战史"
"国民党官兵反战的潮流","潇湘","《正报》",1946,"新 第8期","8-10","香港","潇湘","国民党官兵反战的潮流"
"手车夫","野火","《正报》",1946,"第20期","27","香港","野火","手车夫"
"炮声:淹没一切的声音(十月廿三日至廿八日)","崔嵬","《正报》",1946,"第12期","8，19","香港","崔嵬","炮声:淹没一切的声音(十月廿三日至廿八日)"
"黄河之患(国共争执问题之一)","金铃","《正报》",1946,"新 第2期","10-11","香港","金铃","黄河之患(国共争执问题之一)"
"内战热狂的归绥","纪希","《正报》",1946,"新 第9期","28-29","香港","纪希","内战热狂的归绥"
"“中国共产党党章”读后","香光","《正报》",1946,"新 第9期","30-31","香港","香光","“中国共产党党章”读后"
"一幅全国饥荒图","醒华","《正报》",1946,"新 第1期","18-19","香港","醒华","一幅全国饥荒图"
"中国内战的军事形势(上):全文提要","（美）Lindsay，M.","《正报》",1946,"新 第9期","9-12","香港","(美)Lindsay，M. 陈眉__","中国内战的军事形势(上):全文提要"
"中国内战的军事形势(上):全文提要","陈眉__","《正报》",1946,"新 第9期","9-12","香港","(美)Lindsay，M. 陈眉__","中国内战的军事形势(上):全文提要"
"残年暮景话蒋家(十二日十八日至廿六日)","崔嵬","《正报》",1946,"第20期","12-14","香港","崔嵬","残年暮景话蒋家(十二日十八日至廿六日)"
"叫美国认识什么?","俞同","《正报》",1946,"新 第3期","6","香港","俞同","叫美国认识什么?"
"血泪的申斥:逃港壮丁访问记","江风","《正报》",1946,"第20期","22-23","香港","江风","血泪的申斥:逃港壮丁访问记"
"蒋介石吞下的不过是一颗炸弹","李超","《正报》",1946,"新 第10期","10-11","香港","李超","蒋介石吞下的不过是一颗炸弹"
"饥民何曾得实惠?","张睦","《正报》",1946,"第13期","11-12","香港","张睦","饥民何曾得实惠?"
"乌烟瘴气乱纷纷(十一月廿七至十二月三日)","项康","《正报》",1946,"第17期","17","香港","项康","乌烟瘴气乱纷纷(十一月廿七至十二月三日)"
"且看半年内的事实","崔明","《正报》",1946,"第16期","11","香港","崔明","且看半年内的事实"
"香港商场的萧条形态","达生","《正报》",1946,"第13期","12-13","香港","达生","香港商场的萧条形态"
"很可观的月结:战局综述","王令","《正报》",1946,"第17期","14-15","香港","王令","很可观的月结:战局综述"
"在矛盾重重中(十一月十三至十九日)","项康","《正报》",1946,"第15期","8-9","香港","项康","在矛盾重重中(十一月十三至十九日)"
"满洲山水人物","周而复","《正报》",1946,"新 第5期","13-14","香港","周而复","满洲山水人物"
"渔家苦","浪舟","《正报》",1946,"第15期","17-18","香港","浪舟","渔家苦"
"时评:坚决反对强奸民意!","张睦","《正报》",1946,"第14期","10","香港","张睦","时评:坚决反对强奸民意!"
"国内一周:鲁南之战","崔嵬","《正报》",1947,"第25期","11","香港","崔嵬","国内一周:鲁南之战"
"莫斯科会议的前夕","舒翰","《正报》",1947,"第26期","11-12","香港","舒翰","莫斯科会议的前夕"
"人民武装西江除大害(广宁通讯)","海洋","《正报》",1947,"第42期","15-17","香港","海洋","人民武装西江除大害(广宁通讯)"
"五月榴花似火红(续)(四场报告剧):献给艰苦奋斗的青年学生们","梁棪鸣","《正报》",1947,"第50期","17-19","香港","梁棪鸣 徐枫 李以","五月榴花似火红(续)(四场报告剧):献给艰苦奋斗的青年学生们"
"五月榴花似火红(续)(四场报告剧):献给艰苦奋斗的青年学生们","徐枫","《正报》",1947,"第50期","17-19","香港","梁棪鸣 徐枫 李以","五月榴花似火红(续)(四场报告剧):献给艰苦奋斗的青年学生们"
"五月榴花似火红(续)(四场报告剧):献给艰苦奋斗的青年学生们","李以","《正报》",1947,"第50期","17-19","香港","梁棪鸣 徐枫 李以","五月榴花似火红(续)(四场报告剧):献给艰苦奋斗的青年学生们"
"“方言与普及”讨论特辑(一):方言文艺创作的二三问题","孺子牛","《正报》",1947,"第2卷 第13期","17-20","香港","孺子牛","“方言与普及”讨论特辑(一):方言文艺创作的二三问题"
"疗饥仙方","方敏","《正报》",1947,"第21期","8-9","香港","方敏","疗饥仙方"
"读者中来:广西大学二三事","宇采","《正报》",1947,"第2卷 第13期","27-28","香港","宇采","读者中来:广西大学二三事"
"纪念琼崖纵队成立九周年","林枋","《正报》",1947,"第2卷 第16期","2-3","香港","林枋","纪念琼崖纵队成立九周年"
"纪念三八妇女节","苏素","《正报》",1947,"第28期","10","香港","苏素","纪念三八妇女节"
"(方言剧):广州一角(续完)","初耘","《正报》",1947,"第2卷 第17期","26-28","香港","初耘","(方言剧):广州一角(续完)"
"一个工作单位群众情绪的转变","江陵","《正报》",1947,"第48期","6","香港","江陵","一个工作单位群众情绪的转变"
"马鞍围的秘密","罗池","《正报》",1947,"第45期","11-13","香港","罗池","马鞍围的秘密"
"向祖国同学伸出支持的手:支持运动在我的学校","迹兮","《正报》",1947,"第43期","14-15","香港","迹兮","向祖国同学伸出支持的手:支持运动在我的学校"
"还待解决的几个问题","林洛","《正报》",1947,"第2卷 第14期","19","香港","林洛","还待解决的几个问题"
"三个内阁的更迭","舒翰","《正报》",1947,"第41期","14","香港","舒翰","三个内阁的更迭"
"风暴是不能避免的","舒翰","《正报》",1947,"第43期","3-4","香港","舒翰","风暴是不能避免的"
"一往无前的东北攻势","崔嵬","《正报》",1947,"第42期","9-10","香港","崔嵬","一往无前的东北攻势"
"粉碎宋子文的主权贩卖","闻挺","《正报》",1947,"第2卷 第12期","3-5","香港","闻挺","粉碎宋子文的主权贩卖"
"干训所:一个囚笼","杨伙","《正报》",1947,"第2卷 第14期","27-28","香港","杨伙","干训所:一个囚笼"
"受到鼓励之后","崔嵬","《正报》",1947,"第45期","10","香港","崔嵬","受到鼓励之后"
"群众智慧的小故事","陈俊英","《正报》",1947,"第2卷 第3期","12-13","香港","陈俊英","群众智慧的小故事"
"漫谈工作方法之一:谈决议","星星","《正报》",1947,"第2卷 第3期","16-18","香港","星星","漫谈工作方法之一:谈决议"
"森林部队覆没在森林里:新一军一一二团被歼经过","华山","《正报》",1947,"第40期","16","香港","华山","森林部队覆没在森林里:新一军一一二团被歼经过"
"看什么对人民有最大的益处","黄安思","《正报》",1947,"第2卷 第16期","20-22","香港","黄安思","看什么对人民有最大的益处"
